Artist ID,Artist Name,Track ID,Track Name,Popularity Score
4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,1X5F8qFnvUe4sYmIqowEkB,Came A Long Way,70
4ZgQDCtRqZlhLswVS6MHN4,grandson,1JG8pJ7G8qJiy98DzCBL2E,Apologize,71
4xRYI6VqpkE3UwrDrAZL8L,Logic,4NQNuItFMPClEJNCceGdF3,Baby,68
5gCRApTajqwbnHHPbr2Fpi,Juicy J,2BaykZ7vUYBDqseFexHhtQ,Let Me See (feat. Kevin Gates & Lil Skies),69
26T4yOaOoFJvUvxR87Y9HO,Bethel Music,0YxrPdW9NpNFtqh7Fw0rva,Raise a Hallelujah (Live),70
17lzZA2AlOHwCwFALHttmp,2 Chainz,5TTLIG6IKMMcLR3iLYHHYb,"2 Dollar Bill (feat. Lil Wayne, E-40)",68
2kCcBybjl3SAtIcwdWpUe3,Lil Peep,08AJ0xQv5LRZsvXf1Jkr2y,Gym Class,18
4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,2NlsAcYlLgkDhnhA9Sx6HA,On Fleek (feat. Quavo),70
6TXM1kV4L8DsDAkAfbOPYk,Ally Brooke,7xhvCzIguRfyfQyGrnWuVn,Low Key (feat. Tyga),72
2hlmm7s2ICUX0LVIhVFlZQ,Gunna,06S7iIXT8ZVAcVK6l1iXvx,Idk Why,68
66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,6AyI8UGx8Y4peb7pLOy2pf,7 rings (feat. 2 Chainz) - Remix,72
17lzZA2AlOHwCwFALHttmp,2 Chainz,6f6xUMBUrXYK3JrlXXCm3R,Forgiven (feat. Marsha Ambrosius),68
2FXC3k01G6Gw61bmprjgqS,Hozier,37zuIvk4KBkAxxLJsxJaHq,Would That I,67
5LHRHt1k9lMyONurDHEdrp,Tyga,1dYovbTTxX5lGJVEdEStm3,Floss In The Bank,73
1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,2Fr62Hoy2F3A0OfMPa7gxK,Wrong Thing (feat. NAV),69
45eNHdiiabvmbp4erw26rg,ILLENIUM,7egj375ez0KtF3bYCfAHdZ,Crashing (feat. Bahari),70
0ErzCpIMyLcjPiwT4elrtZ,NLE Choppa,63wj9nAxfTgNSOh4szh24w,I Don't Need No Help,67
2hlmm7s2ICUX0LVIhVFlZQ,Gunna,79Dpa6xXRNsXzMueN8BvAg,On A Mountain,68
7rkW85dBwwrJtlHRDkJDAC,NAV,0iIUmsrVL2sgGnX33oDsC7,To My Grave,69
2FXC3k01G6Gw61bmprjgqS,Hozier,5tCtCqWcXBf7eoIunSxlO8,Dinner & Diatribes,67
0HcyeAioEKhfwVcJAoyN36,Knowmadic,5n16dEoZ1OwdpqOIK13m1X,Faces,71
1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,1VxXvgu6BhUg3PdTOoTTvv,Racks Today,69
7rkW85dBwwrJtlHRDkJDAC,NAV,4xyhmhurbsNC0cYaAgAxt1,Amazing (feat. Future),69
0XATRDCYuuGhk0oE7C0o5G,Mamamoo,6E7jAJN2e3znSHyPCdQqx8,gogobebe,77
1bqxdqvUtPWZri43cKHac8,MAX,2tOOcDDYkh0PSjr6GwPEAJ,Love Me Less (feat. Quinn XCII),68
2FXC3k01G6Gw61bmprjgqS,Hozier,1HYnjKqSSHh1tdl2Hi57zH,"Wasteland, Baby!",67
2cFrymmkijnjDg9SS92EPM,blackbear,3osDWQ4vLUMx55LdRhBoH7,SWEAR TO GOD,71
0cGUm45nv7Z6M6qdXYQGTX,Kehlani,0aSW5EMeNnQSMJQ8QN3zIW,Too Deep,69
4NZvixzsSefsNiIqXn0NDe,Maggie Rogers,3D4uUFRoYDFHbkQlTKL2Om,Give A Little,69
7CajNmpbOovFoOoasH2HaY,Calvin Harris,1ndptsbP6s7WV3fTnp1j74,I'm Not Alone - 2009 Remaster,50
17lzZA2AlOHwCwFALHttmp,2 Chainz,7xyiNzgTaaohnXHjKO4TXp,Statute Of Limitations,67
3Uobr6LgQpBbk6k4QGAb3V,I Prevail,2GFwwTIVLjnOrtP7m9luHC,Hurricane,69
64KEffDW9EtZ1y2vBYgq8T,Marshmello,0e9yz3Fz7Nn6I5E4XBP8no,Sell Out,72
4IWBUUAFIplrNtaOHcJPRM,James Arthur,1y4gHzyLRKfDkXaiSAmaXL,Impossible,1
7CajNmpbOovFoOoasH2HaY,Calvin Harris,3g9GwkLllMKebpLsFC6g6a,I'm Not Alone - Thomas Schumacher Remix,47
77AiFEVeAVj2ORpC85QVJs,Steve Aoki,1qlCjzyib3wt99XKcTeQkF,Play It Cool,75
7DuTB6wdzqFJGFLSH17k8e,Bhad Bhabie,2xB64x7pRS8Qa9uuZktOnA,Babyface Savage (feat. Tory Lanez),71
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,1PfUKiMDKIlPEF9FfdJawc,hope is a dangerous thing for a woman like me to have - but I have it,76
3Isy6kedDrgPYoTS1dazA9,Sean Paul,4mwt2RPKqghlMnUmebcOxc,Kramp Up,0
56x8mYvS3cyDGAi8N2FxbB,Randy Houser,5whINh6eBXl8JgI9Cv4KPK,Our Hearts (feat. Lucie Silvas),67
0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,1wkHhcUnVOMhLtA79dQaQx,Into You,72
3Uobr6LgQpBbk6k4QGAb3V,I Prevail,4bE3cBcwAe7T5SklvbkiYZ,Breaking Down,68
1Nd1g8fezKoJ6DGauWbZIm,Beast Coast,4gLMgxa0xd3jPT64lcmpPR,"Left Hand (feat. Joey Bada$$, Flatbush Zombies, The Underachievers, Kirk Knight, Nyck Caution, CJ Fly)",70
41MozSoPIsD1dJM0CLPjZF,BLACKPINK,4HGLNErVXyaDEjHvk3cL5B,DDU-DU DDU-DU - Remix,69
4r63FhuTkUYltbVAg5TQnk,DaBaby,0SsTkfOhM7e87trwjEqBQN,Pony,66
1RyvyyTE3xzB2ZywiAwp0i,Future,5R2pz8i4k4bvRAqiIFXzKz,Faceshot,68
7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,6an7fUdINSWD4xYfARChay,Candy (Drippin' Like Water) - Final Album Version (Explicit),0
5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,4cTm3Ev9bUvy4ChJjB1nhl,Juicy,70
3WIjOR36QpKStT6hfxguh5,Rannar Sillard,5H14dJbhKeaU1ffTMmIGJi,Observations From A Faraway Place,70
3Uobr6LgQpBbk6k4QGAb3V,I Prevail,5qD3Qv8Wu3r5uRD0DahcZy,Bow Down,69
0cGUm45nv7Z6M6qdXYQGTX,Kehlani,4jM3c9KLTO9iZPm9A7neiL,Love Language,69
3dwkO7z23scCJppeqHGTy3,Steven Goldmund,21Td7lpeuMOx1UNhUBySOc,Drifting into Sleep,70
6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,74mGikI3P484sQAFSnjNuV,The Feels,66
360IAlyVv4PCEVjgyMZrxK,Miguel,02MQQqrcVAiWJlb1JYvxnL,Caramelo Duro (Spanish Version) (feat. Kali Uchis),53
6sFIWsNpZYqfjUpaCgueju,Carly Rae Jepsen,4DM3zxFlei14ZOyKFtEx5p,Party For One,71
17lzZA2AlOHwCwFALHttmp,2 Chainz,2jXpiTuwwWbCSvpkKwCfwc,NCAA,67
7rkW85dBwwrJtlHRDkJDAC,NAV,19CWeHbg3Z9XJH4Uzdk6tf,Vicodin,68
1n2pb9Tsfe4SwAjmUac6YT,Jake Owen,3dlCF1mzW1UKMOb4b1XN17,I Was Jack (You Were Diane),65
3iri9nBFs9e4wN7PLIetAw,gnash,7nDdxPUC5LbxmspeqkOzt8,imagine if,71
4Q6nIcaBED8qUel8bBx6Cr,Jax Jones,33CfD8UkDEcSdAP9j4QpUY,All Day And Night - Jax Jones & Martin Solveig Present Europa,77
3TVXtAsR1Inumwj472S9r4,Drake,0JaVdpmiex2EP7bBzyKVTa,November 18th,69
2cFrymmkijnjDg9SS92EPM,blackbear,75e5IAhy49eoYHncQNVsh8,DEAD TO ME,0
2FXC3k01G6Gw61bmprjgqS,Hozier,4rcSvYi807urIIqfeX3tBo,Nina Cried Power (feat. Mavis Staples),66
2zmrsXMHxagFz6vI2cD7r6,Ella Vos,52AtuDhDYHavraoyirpylv,Temporary,70
6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,5hDog09WKBa9TTFCcJgA7u,Kingdom of One - from For The Throne (Music Inspired by the HBO Series Game of Thrones),0
2iojnBLj0qIMiKPvVhLnsH,Trey Songz,6hR9oWhCZcH5Pgp8hwOjsT,Jill (Sumn Real),69
1cNDP5yjU5vjeR8qMf4grg,YNW Melly,1wX1DO1MBKec6DeWpTe6fM,Rolling Loud,67
1GAymyGBvB4gQy5Z5LZ1Wj,Lalo Ebratt,3mN2DtljBhnrIpc3Nu2pJ8,Déjate Querer,83
25G0894RyKrGyKDqdG1pGu,Alex Couture,4KPRqt53xnT2Hs2rDGKiRu,Dreaming Deeper,70
360IAlyVv4PCEVjgyMZrxK,Miguel,4ryRq8ZoagaybmN8jUJzbq,Te Lo Dije (Spanish Version) (feat. Flor de Toloache),53
3ApUX1o6oSz321MMECyIYd,Quinn XCII,3vmsnZF4KPLjbDgZEqwTdL,Life Must Go On,66
5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,22PKMK3HIsqUughfNPV8Kr,We Can't Stop,1
7rkW85dBwwrJtlHRDkJDAC,NAV,6oHalJC4hM1cS4tt6fhzLH,Go To Hell,68
1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,4m2n0xzP9VnaQnhim9aYCD,Slide,68
7rkW85dBwwrJtlHRDkJDAC,NAV,7l6LAnuiX2o48fwUQIhDNv,Tension,68
2FXC3k01G6Gw61bmprjgqS,Hozier,6ctlpLPyLH3R1V16fxoOWE,Talk,66
2FXC3k01G6Gw61bmprjgqS,Hozier,4xEHlCgoKd4RdrS79OPn9y,As It Was,66
4NZvixzsSefsNiIqXn0NDe,Maggie Rogers,4L9l5x0WuzNtyEBeqzvgPE,Overnight,67
6sFIWsNpZYqfjUpaCgueju,Carly Rae Jepsen,5cE201rNvIkryS8N1dJ5nR,Now That I Found You,71
5gtNVNylJUg6NfvM0LjLtr,Intentional Vibes,5eKWFYDP72IqdzmZLyu4d4,Intention,70
3b8QkneNDz4JHKKKlLgYZg,Florida Georgia Line,1CUO78HbhOdBUdhoCo7zO5,Tip It Back,0
3b8QkneNDz4JHKKKlLgYZg,Florida Georgia Line,2pZ8egejfQJ90HekAPX6r0,Life Is A Honeymoon,0
3Fdm9TFJQCLmC3AWMuGExi,Ugly God,7HNhyjMiTMDDDJixTS0yn0,Hello (feat. Lil Pump),67
0eecdvMrqBftK0M1VKhaF4,CNCO,78Nyf6RlqBANlMhSnKyClT,Pretend,76
6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,5eWxOg6tDkf5tJagNuVSbo,All My Favorite People (feat. Brothers Osborne),66
5IH6FPUwQTxPSXurCrcIov,Alec Benjamin,1roCmBlcpV7LzsmB7pmCyt,Let Me Down Slowly (feat. Alessia Cara),76
4NZvixzsSefsNiIqXn0NDe,Maggie Rogers,6PyZGb1rB7oLKCICWTmGYa,Say It,67
7rkW85dBwwrJtlHRDkJDAC,NAV,5PFfxZ9WezcE8JiUWLsyus,Hold Your Breath (feat. Gunna),68
3ApUX1o6oSz321MMECyIYd,Quinn XCII,5lEBksW3vntnNLDr2f5QUv,Holding Hands (feat. Elohim),66
4iMO20EPodreIaEl8qW66y,Still Woozy,5BoDFGTXZ8j5muc6Sb2jMz,Lava,67
0cGUm45nv7Z6M6qdXYQGTX,Kehlani,0kas95RruYRVqrOb07rgkh,Morning Glory,68
1RyvyyTE3xzB2ZywiAwp0i,Future,4HfaOznGhHYWqPtpLYz2PB,Rocket Ship,67
3Sz7ZnJQBIHsXLUSo0OQtM,Mac DeMarco,46SWSNRB3oAAOu21Apj22z,Nobody,70
4nvRxWe5SwOuTDQZ500nzo,Voyager,09g7JMQLhGPspMm1hfeqCc,First Bridge,70
2jnIB6XdLvnJUeNTy5A0J2,Why Don't We,2soCr3tI1sJ6lFrxBPQVzQ,Cold In LA,73
6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,0Xen6Y4p2soxvsUTlF0IUn,Common (feat. Brandi Carlile),67
540vIaP2JwjQb9dm3aArA4,DJ Snake,60AUuYrFbCBnPvDfofMfVF,SouthSide,71
2FwJwEswyIUAljqgjNSHgP,Snakehips,2VBYFWgwIlJjyzidPTHQqp,Gucci Rock N Rolla (feat. Rivers Cuomo & KYLE),72
41X1TR6hrK8Q2ZCpp2EqCz,bbno$,2napy7uG4RI74SoyKJVGl5,nursery,70
3WIjOR36QpKStT6hfxguh5,Rannar Sillard,2T6wyxLBkQ4Y2ZjTbpuYfr,Dream Voucher,69
17lzZA2AlOHwCwFALHttmp,2 Chainz,00BNT97AtJ5aB8SSsE5xGH,Threat 2 Society,67
5vngPClqofybhPERIqQMYd,George Strait,1OfEfwXp9IKC5qRTtiGUWg,Every Little Honky Tonk Bar,66
24CgJHK6T7C5OmUbiLLMjJ,Luh Kel,3EludUFeAoJAwSixWGG5Wg,Wrong,69
6eGKvCZdc06HkiwZKFlcBY,Tejal Yann,55EbjQa4Th0gmzKQdSnMrw,Atmosphere,70
2FXC3k01G6Gw61bmprjgqS,Hozier,4zvvvHm0b5CBl37tocxm7n,Sunlight,66
1iJdyDcY98X3GMnUesl7tf,Comethazine,43eGOMROgyl9EhKHBMgtim,HIPPOPOTAMUS,67
360IAlyVv4PCEVjgyMZrxK,Miguel,6S4sp19reiIXCK96C4BoDW,Criminal (Spanish Version) (feat. C. Tangana),50
3e7awlrlDSwF3iM0WBjGMp,Little Mix,7warMBEdiWO6oYru0gAcJC,Black Magic,0
0n94vC3S9c3mb2HyNAOcjg,The Head and the Heart,6cG99KcHVOlmQOiYcu6cjb,Missed Connection,68
6MoXcK2GyGg7FIyxPU5yW6,SUNMI,4yJ6CHGtEjUnMsZ4IMqReH,Noir 누아르,75
53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,2sU9EjevkrU9OkPZudvFNN,Believer (feat. Lil Wayne),74
3TVXtAsR1Inumwj472S9r4,Drake,0q7LGcVSpsIoSbjChtZ8lI,Uptown (feat. Bun B & Lil Wayne),68
7rkW85dBwwrJtlHRDkJDAC,NAV,1KAObz8ZfyuMj4YTxHIrfA,Tussin (feat. Young Thug),68
6Iz3eq2aQGFf7TbGT2iahL,Gabby Barrett,2jKIBHSsUaF3cPCcGbR56U,I Hope,65
0ghlgldX5Dd6720Q3qFyQB,TOMORROW X TOGETHER,7C31PdvTuSvEFqn2sKISsX,Blue Orangeade,72
7gP3bB2nilZXLfPHJhMdvc,Foster The People,7akT9byQsktEwWGHyLeSPs,Style,70
0ZxZlO7oWCSYMXhehpyMvE,COIN,7cSJqE5ZUqtqy7is4A3qLn,I Want It All,69
1MIVXf74SZHmTIp4V4paH4,Mabel,4QjVfuu7om31HBan0jlX4p,Don't Call Me Up,77
2UZMlIwnkgAEDBsw1Rejkn,Tom Petty,6mNqjI8t57Iwaz21IS7cl0,Runnin' Down A Dream,66
6VOBt4TWKchK9yAYqEwEqG,Empty Space,3CPP2MBrbPXH9FOaSTTyuO,Paranormal,69
0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,696Y3Jx3k4Rjsw8gm2q4l4,Close To Me - Red Velvet Remix,68
7rkW85dBwwrJtlHRDkJDAC,NAV,4m21W5fWeVx63he1dNgGlM,Ralo,68
360IAlyVv4PCEVjgyMZrxK,Miguel,1feq11zHN3P3mmoUZzsKaB,Banana Clip - Spanish Version,41
360IAlyVv4PCEVjgyMZrxK,Miguel,46lg3BbcutEvBWXmC8BeTm,Sky Walker - Spanish Version,41
75dQReiBOHN37fQgWQrIAJ,Local Natives,7ze7X8r4fopBs9ZRtwYFOX,When Am I Gonna Lose You,67
4TCXgdDPm10ensLNCVnIYa,Joy Williams,0XIUYBQlVNG1c5vjSQKCYU,Front Porch,69
3TVXtAsR1Inumwj472S9r4,Drake,3QLjDkgLh9AOEHlhQtDuhs,Best I Ever Had,69
3Uobr6LgQpBbk6k4QGAb3V,I Prevail,5icbZiF6lcuEORG0UzMsS2,Every Time You Leave,67
4lPl9gqgox3JDiaJ1yklKh,Tierra Whack,4zMmqb0pYwX6b0qc0slCoT,Only Child,67
2cFrymmkijnjDg9SS92EPM,blackbear,5ThoPhPJPn36Wiap2LHon5,HIGH1X,69
4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,7pj2C5YizoKX6B10aeCl3T,"Sugar, We're Goin Down",0
2iojnBLj0qIMiKPvVhLnsH,Trey Songz,3faZ2pjQRByXR9UWWPV9vr,Chi Chi (feat. Chris Brown) - Croatia Squad Remix,58
5WUlDfRSoLAfcVSX1WnrxN,Sia,4CX70Nt2kRmhs77NqBMyCu,Genius,74
0ys2OFYzWYB5hRDLCsBqxt,Fuerza Regida,4kgZoTVXtWLcDgs0M5Coiz,El Dinero Los Cambio,68
7rkW85dBwwrJtlHRDkJDAC,NAV,0BDDB65zAWJ1nQYyIgnZcj,Snap,67
4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,47yypFbq6fu3yUvFoaf2UN,Cover Me Up,63
17lzZA2AlOHwCwFALHttmp,2 Chainz,0Ek0FqiDPgg1kZlF3lwlEA,I Said Me,66
6eGKvCZdc06HkiwZKFlcBY,Tejal Yann,61I4iLWIWmmx7knqM6f5HL,Newborn Soul,69
4BYxqVkZyFjtik7crYLg5Q,Chris Young,6voi5xnLs9JKmWG2oLmgDU,Raised on Country,66
3Uobr6LgQpBbk6k4QGAb3V,I Prevail,7dENhnDxTHnzGtpMrsJ72w,Paranoid,67
5vCyUIqN5rujUkzGq5iJq2,Gus Cleese,3ihG28Sd7TNFsUQ7pu7f7P,Spaces,70
2FXC3k01G6Gw61bmprjgqS,Hozier,7hfi4ZTfV7akmGINh6qYCF,Be,65
3M1quhETLChtt9NHKVaajX,Quin Nfn,1H4pOx4uI7BdxM2RL3D99f,Talkin' My Shit,66
1MXZ0hsGic96dWRDKwAwdr,Tyla Yaweh,4JIPyaaceaEZtOJAWmzBzF,Salute (feat. French Montana),68
2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,3deRMhnycNFbCZHCCld9oy,Medicine,71
4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,1taKClbaJhl9FXdtM4hNBe,After Dark,68
5MbNzCW3qokGyoo9giHA3V,EARTHGANG,6SIR9Zx1I9VaFDPj99z9JW,Proud Of U (feat. Young Thug),67
790FomKkXshlbRYZFtlgla,Karol G,5Lb1pjnll07UQKxNpnnGBy,Punto G,70
3pSfwb3p6BVPTYDkNdgxS2,Arbour,7BEA0aIXF1nTvOK9zVcVkm,Interstellar,70
7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,5UPB14jxrMJQCNBPUJuJFE,Keeping Score - Acoustic,35
0UWZUmn7sybxMCqrw9tGa7,Juanes,7Eso5mURNFprb5PmhOXDlf,La Plata (feat. Lalo Ebratt),80
2Tglaf8nvDzwSQnpSrjLHP,Cuco,4XzCEurXfdtL3mj4dU6le0,Hydrocodone,65
7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,3Rwr1UNSYiQRy8PdPZOAzx,Speechless - Acoustic,30
7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,5G0ODnPPuMuFOn5d1lUoAx,Tequila - Acoustic,29
4r63FhuTkUYltbVAg5TQnk,DaBaby,7uxbabRF4omY1MhmIgaZ6Y,Celebrate (feat. Rich Homie Quan),65
3J0BpFVUc9LeOIVeN5uNhU,Lauren Jauregui,180WImKPbvdUrboKUov5f4,More Than That,71
3b8QkneNDz4JHKKKlLgYZg,Florida Georgia Line,2h8szyWmfavIbiWm0KWpB0,Can’t Hide Red,66
5WUlDfRSoLAfcVSX1WnrxN,Sia,0HCDvbGNsigLpkzCDwpKVr,"Mountains (feat. Sia, Diplo, and Labrinth)",0
5WUlDfRSoLAfcVSX1WnrxN,Sia,100eDEmpWV5YGVCqHI0leU,"Audio (feat. Sia, Diplo, and Labrinth)",0
5WUlDfRSoLAfcVSX1WnrxN,Sia,2VDTgXwf3F6kcpX4HI0BKy,"Heaven Can Wait (feat. Sia, Diplo, and Labrinth)",0
5WUlDfRSoLAfcVSX1WnrxN,Sia,2mMQFumTaHcwMZsiNE57Um,"Welcome to the Wonderful World of (feat. Sia, Diplo, and Labrinth)",0
5WUlDfRSoLAfcVSX1WnrxN,Sia,3j4lctlzJqDLNZjTLmc9CV,"It's Time (feat. Sia, Diplo, and Labrinth)",0
5WUlDfRSoLAfcVSX1WnrxN,Sia,4TlbZgqxhJ6uN3tpVyjw90,"Genius (feat. Sia, Diplo, and Labrinth) - Lil Wayne Remix",0
5WUlDfRSoLAfcVSX1WnrxN,Sia,4lJNen4SMTIJMahALc3DcB,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",0
5WUlDfRSoLAfcVSX1WnrxN,Sia,4xigPf2sigSPmuFH3qCelB,"Genius (feat. Sia, Diplo, and Labrinth)",0
5WUlDfRSoLAfcVSX1WnrxN,Sia,6Dma0t0hOe6Bd6u5YRKF3n,"No New Friends (feat. Sia, Diplo, and Labrinth)",0
5WUlDfRSoLAfcVSX1WnrxN,Sia,6k71NlTnn41Vk7RJX7CSbY,"Angel in Your Eyes (feat. Sia, Diplo, and Labrinth)",0
0XKOBt59crntr7HQXXO8Yz,Brooks & Dunn,001UkMQHw4zXfFNdKpwXAF,Brand New Man - with Luke Combs,62
1RyvyyTE3xzB2ZywiAwp0i,Future,1AGPmw3QJBNfOK6XioDhZp,Never Stop,67
2YOYua8FpudSEiB9s88IgQ,Yung Gravy,6Kx5zccLx3zj4R49HTvcjB,Magic,63
4xRYI6VqpkE3UwrDrAZL8L,Logic,2BxpnZOmEu9RQsAlJtt0pb,DeLorean,66
4xRYI6VqpkE3UwrDrAZL8L,Logic,7CmU7JYRrW3AVko82AnZgo,Lemon Drop,67
6jGMq4yGs7aQzuGsMgVgZR,Lil Tjay,3U3gHqRwjam6CxwW68m30z,Resume,66
1W7FNibLa0O0b572tB2w7t,Pink Sweat$,6NmBxhsmVjv0PMgh8aJhuw,Coke & Henny Pt. 2,67
6wWVKhxIU2cEi0K81v7HvP,Rammstein,1T8IRUJBga0JXioJZvxjBR,DEUTSCHLAND,83
4xRYI6VqpkE3UwrDrAZL8L,Logic,5vSH6QgQ4WYVf99LASBSXi,By The Bridge,67
7AzjETXRUKNRSJHMW9GIqd,Nina Nesbitt,2lgyZWQSJWmswrLJyM27kB,Is It Really Me You're Missing,73
3wyVrVrFCkukjdVIdirGVY,Lil Pump,1O01cSag3DaCGneWQgPBL4,Drop Out,70
3TVXtAsR1Inumwj472S9r4,Drake,3XLSlQLJf3Ut0zvMUxnF1h,Houstatlantavegas,68
6nxWCVXbOlEVRexSbLsTer,Flume,5JivFvyCCaznVexlRLpZqK,High Beams,70
2HD6u9F4pocPtFgmev72AK,Momento,6e6xf3BuRf9o7pz1koO4ku,In Her Temple,68
5WUlDfRSoLAfcVSX1WnrxN,Sia,2Zr4bgARgvIaayZf443t7B,Genius - Lil Wayne Remix,70
5BvJzeQpmsdsFp4HGUYUEx,Vampire Weekend,158ryJ8xp3ixTm3rJc1mhv,Unbearably White,64
0ghlgldX5Dd6720Q3qFyQB,TOMORROW X TOGETHER,5cadLqAgl7Y9zX3lRWdsPK,Cat & Dog,72
5bWUlnPx9OYKsLiUJrhCA1,Jon Z,5gsW8TMmNVnevjq13h0Nlp,DESPUES QUE TE PERDI,76
7FNnA9vBm6EKceENgCGRMb,Anitta,3ZjmloY4fJkfs9qYH82Oau,Poquito,63
6guC9FqvlVboSKTI77NG2k,Dance Gavin Dance,5HllOy0J5LuH96EzMLGCPe,Head Hunter,66
6cK3NBO6uP7hh0oyuVELFl,Saweetie,6001xXfECxjyKrrbbRF0Vl,Tip Toes (feat. Quavo),66
7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,36tWMPSkNzD5XKbkGEZha1,Heavy Hittas - Remix,33
2I9SLklAOG0vdMiUUMNxRl,88GLAM,0QorFiIXq63UHjwub6K8uF,Lil Boat (feat. Lil Yachty) - Remix,67
4AVFqumd2ogHFlRbKIjp1t,Alesso,108r6pnZHStBIktpyyps9w,TIME,72
0GG2cWaonE4JPrjcCCQ1EG,SG Lewis,3TTWpDAiJfyoJDd5v2F8C3,Throwaway (with Clairo),72
6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,0lTn7yYpzftkx4UzNNwVby,Make Out With Me,65
3L8FZaw2Rg1oUw3vB4gUME,Bazanji,3VRxFM7wiJYKNHvouPZhaH,2019,69
5H1nN1SzW0qNeUEZvuXjAj,Danny Ocean,4DbhxwlkhTbCTqlZptxmI6,Swing,81
6t1gpxYbY8OlLA7D2RiikQ,Loud Luxury,6e0CvGZf7CouOpYF8toXHC,Body On My,69
3TVXtAsR1Inumwj472S9r4,Drake,1v24T2ug4TlssYZvI3aL4O,Lust For Life,69
3Gm5F95VdRxW3mqCn8RPBJ,Aminé,59VNspSnCfoeGyNTGcSgsh,BLACKJACK (feat. YBN Cordae) - Remix,67
7EWU4FhUJM1sZQgQKdENeT,Hopsin,6FV7RivrHzOwu6SkLRRYmY,You Should've Known,69
7rkW85dBwwrJtlHRDkJDAC,NAV,0zVDNjVPGARqeYN7tOHd9C,I'm Ready,67
2auiVi8sUZo17dLy1HwrTU,Solange,2jVLwzrzKVhcI8UmVonVas,Way to the Show,68
6qGkLCMQkNGOJ079iEcC5k,Ben Platt,6hYvw3LLTViP2mT4MpDNmT,Grow As We Go,65
3Uobr6LgQpBbk6k4QGAb3V,I Prevail,6Q1m1GyNxyOwZ2ud3p7XoS,Gasoline,66
3Uobr6LgQpBbk6k4QGAb3V,I Prevail,6QyBWey7P8ILuhS5RO7xYe,Rise Above It,65
3Uobr6LgQpBbk6k4QGAb3V,I Prevail,5jmYu7XY4zd3mJfizA8t1K,Let Me Be Sad,65
5KNNVgR6LBIABRIomyCwKJ,Dermot Kennedy,57MUBmB0IhftnHLtlQK9JP,Lost,73
7rkW85dBwwrJtlHRDkJDAC,NAV,4Mh7CPtUTbF72KSFxlUn13,Rack In My Sleep (feat. 88GLAM),67
4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,1vf9F2n3KbuMQrTq36QLJH,Underrated,67
2iZyGXzGD6s9U9QkirdcbF,Naturally Recurring,6KhZZFUgJZhDLjom4kkHwF,Stage One,68
2HD6u9F4pocPtFgmev72AK,Momento,3TT0S61x8x2IFUn8lnqjq9,Visions of Sleep and Beyond,68
7DMveApC7UnC2NPfPvlHSU,Cheat Codes,5xGOQeQYQPxks7UzTgGywK,Be The One (with Kaskade),65
6VOBt4TWKchK9yAYqEwEqG,Empty Space,07dIxNWwFGWwPrYuMypE2z,Whisperer,67
0TnOYISbd1XYRBk9myaseg,Pitbull,34b2uHCUPKhK5RPftDQ0lN,Timber (feat. Ke$ha),1
0TnOYISbd1XYRBk9myaseg,Pitbull,3qibtL6gzRjQ7pPnsZ9V1P,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",1
3TVXtAsR1Inumwj472S9r4,Drake,2hcohLIysMxofYziluXCoX,Ignant Shit (feat. Lil Wayne),69
540HJhSFm9vELfBbvxRAEJ,JTres,0uY8iUh4kIITAKwz3zCEWI,El 7 De Fontana,67
3q7HBObVc0L8jNeTe5Gofh,50 Cent,6gaKQ8uooxz1rrbWdVWazE,Candy Shop,0
1lVDBUHFHFGNogAAqnmYDN,SomeThingElseyt,3zRgdfwiFzHeDq4VYOpYpk,I'm Something Else,68
1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,4RsLvd1zrcEiyXZmTU3E27,Ring Ring (feat. Vory),68
