Artist Name,Track Name,Genre,Popularity Score
Yandel,Perreito Lite,tropical,56
Gesaffelstein,Blast Off (feat. Pharrell Williams),destroy techno,68
Gesaffelstein,Blast Off (feat. Pharrell Williams),electro house,68
Sebastian Yatra,Falta Amor,colombian pop,66
Yandel,Dime,latin,57
Yandel,Dime,latin hip hop,57
Yandel,Dime,latin pop,57
Yandel,Dime,pop,57
Yandel,Dime,reggaeton,57
Yandel,Dime,reggaeton flow,57
Yandel,Dime,tropical,57
Bassnectar,Dive (feat. RD),bass trap,57
Bassnectar,Dive (feat. RD),breakbeat,57
Bassnectar,Dive (feat. RD),brostep,57
Bassnectar,Dive (feat. RD),edm,57
Bassnectar,Dive (feat. RD),electro house,57
Bassnectar,Dive (feat. RD),electronic trap,57
Bassnectar,Dive (feat. RD),glitch hop,57
HoodRich Pablo Juan,Shoebox (feat. NAV),atl hip hop,61
HoodRich Pablo Juan,Shoebox (feat. NAV),atl trap,61
HoodRich Pablo Juan,Shoebox (feat. NAV),detroit trap,61
HoodRich Pablo Juan,Shoebox (feat. NAV),rap,61
HoodRich Pablo Juan,Shoebox (feat. NAV),southern hip hop,61
HoodRich Pablo Juan,Shoebox (feat. NAV),trap music,61
HoodRich Pablo Juan,Shoebox (feat. NAV),vapor trap,61
Juhn,Recuerdos,reggaeton flow,70
Juhn,Recuerdos,trap latino,70
Jai Wolf,Still Sleeping,edm,58
Jai Wolf,Still Sleeping,electropop,58
Jai Wolf,Still Sleeping,indie poptimism,58
Jai Wolf,Still Sleeping,indietronica,58
Jai Wolf,Still Sleeping,pop edm,58
Jai Wolf,Still Sleeping,vapor soul,58
Jai Wolf,Still Sleeping,vapor twitch,58
Roy Woods,Worth It,canadian hip hop,64
Roy Woods,Worth It,hip hop,64
Roy Woods,Worth It,pop,64
Roy Woods,Worth It,pop rap,64
Roy Woods,Worth It,r&b,64
Roy Woods,Worth It,rap,64
Roy Woods,Worth It,trap music,64
Roy Woods,Worth It,trap soul,64
Sam Feldt,One Day (feat. ROZES),big room,67
Sam Feldt,One Day (feat. ROZES),dance pop,67
Sam Feldt,One Day (feat. ROZES),deep tropical house,67
Sam Feldt,One Day (feat. ROZES),edm,67
Sam Feldt,One Day (feat. ROZES),electro house,67
Sam Feldt,One Day (feat. ROZES),house,67
Sam Feldt,One Day (feat. ROZES),pop,67
Sam Feldt,One Day (feat. ROZES),pop edm,67
Sam Feldt,One Day (feat. ROZES),tropical house,67
Yandel,Calculadora,latin,55
Yandel,Calculadora,latin hip hop,55
Yandel,Calculadora,latin pop,55
Yandel,Calculadora,pop,55
Yandel,Calculadora,reggaeton,55
Yandel,Calculadora,reggaeton flow,55
Yandel,Calculadora,tropical,55
Mitchell Tenpenny,Just to See You Smile,contemporary country,54
Mitchell Tenpenny,Just to See You Smile,country pop,54
Mitchell Tenpenny,Just to See You Smile,heartland rock,54
George Strait,Some Nights,contemporary country,59
George Strait,Some Nights,country,59
George Strait,Some Nights,country road,59
Avicii,SOS,big room,67
Avicii,SOS,dance pop,67
Avicii,SOS,edm,67
Avicii,SOS,pop,67
Avicii,SOS,tropical house,67
GoldLink,Got Muscle (feat. Peewee Longway & WaveIQ),alternative r&b,61
GoldLink,Got Muscle (feat. Peewee Longway & WaveIQ),dmv rap,61
GoldLink,Got Muscle (feat. Peewee Longway & WaveIQ),hip hop,61
GoldLink,Got Muscle (feat. Peewee Longway & WaveIQ),pop rap,61
GoldLink,Got Muscle (feat. Peewee Longway & WaveIQ),rap,61
GoldLink,Got Muscle (feat. Peewee Longway & WaveIQ),underground hip hop,61
The Maine,Numb Without You,emo,62
The Maine,Numb Without You,modern rock,62
The Maine,Numb Without You,neon pop punk,62
The Maine,Numb Without You,pop emo,62
The Maine,Numb Without You,pop punk,62
The Maine,Numb Without You,pop rock,62
The Maine,Numb Without You,post-teen pop,62
Craig Xen,PROUD PUPPY LOVER!,dark trap,62
Craig Xen,PROUD PUPPY LOVER!,emo rap,62
Craig Xen,PROUD PUPPY LOVER!,underground hip hop,62
Craig Xen,PROUD PUPPY LOVER!,vapor trap,62
Gus Dapperton,My Favorite Fish,indie garage rock,62
Gus Dapperton,My Favorite Fish,indie poptimism,62
Future,Ain't Coming Back,atl hip hop,60
Future,Ain't Coming Back,hip hop,60
Future,Ain't Coming Back,pop,60
Future,Ain't Coming Back,pop rap,60
Future,Ain't Coming Back,rap,60
Future,Ain't Coming Back,southern hip hop,60
Future,Ain't Coming Back,trap music,60
Julia Michaels,Happy,dance pop,60
Julia Michaels,Happy,electropop,60
Julia Michaels,Happy,pop,60
Julia Michaels,Happy,post-teen pop,60
Julia Michaels,Happy,r&b,60
Florida Georgia Line,Speed Of Love,contemporary country,61
Florida Georgia Line,Speed Of Love,country,61
Florida Georgia Line,Speed Of Love,country pop,61
Florida Georgia Line,Speed Of Love,country road,61
Florida Georgia Line,Speed Of Love,modern country rock,61
Panic! At The Disco,High Hopes - Don Diablo Remix,emo,70
Panic! At The Disco,High Hopes - Don Diablo Remix,modern rock,70
Panic! At The Disco,High Hopes - Don Diablo Remix,pop punk,70
Lil Wayne,"Scared of the Dark (Remix) [with Ty Dolla $ign and Ozuna, feat. XXXTENTACION] - Remix",hip hop,65
Lil Wayne,"Scared of the Dark (Remix) [with Ty Dolla $ign and Ozuna, feat. XXXTENTACION] - Remix",new orleans rap,65
Lil Wayne,"Scared of the Dark (Remix) [with Ty Dolla $ign and Ozuna, feat. XXXTENTACION] - Remix",pop,65
Lil Wayne,"Scared of the Dark (Remix) [with Ty Dolla $ign and Ozuna, feat. XXXTENTACION] - Remix",pop rap,65
Lil Wayne,"Scared of the Dark (Remix) [with Ty Dolla $ign and Ozuna, feat. XXXTENTACION] - Remix",rap,65
Lil Wayne,"Scared of the Dark (Remix) [with Ty Dolla $ign and Ozuna, feat. XXXTENTACION] - Remix",trap music,65
Bad Suns,One Magic Moment,indie pop,59
Bad Suns,One Magic Moment,indie poptimism,59
Bad Suns,One Magic Moment,indietronica,59
Bad Suns,One Magic Moment,la indie,59
Bad Suns,One Magic Moment,modern rock,59
Foster The People,Pumped Up Kicks,indie pop,1
Foster The People,Pumped Up Kicks,indie rock,1
Foster The People,Pumped Up Kicks,modern rock,1
Foster The People,Pumped Up Kicks,pop,1
Foster The People,Pumped Up Kicks,rock,1
YNW Melly,F*ck PNC Bank,rap,59
YNW Melly,F*ck PNC Bank,trap music,59
Toro y Moi,Monte Carlo (feat. WET),alternative dance,59
Toro y Moi,Monte Carlo (feat. WET),alternative r&b,59
Toro y Moi,Monte Carlo (feat. WET),art pop,59
Toro y Moi,Monte Carlo (feat. WET),chillwave,59
Toro y Moi,Monte Carlo (feat. WET),indie pop,59
Toro y Moi,Monte Carlo (feat. WET),indietronica,59
Toro y Moi,Monte Carlo (feat. WET),new rave,59
Toro y Moi,Monte Carlo (feat. WET),nu gaze,59
Meghan Trainor,FOOLISH,dance pop,66
Meghan Trainor,FOOLISH,hip pop,66
Meghan Trainor,FOOLISH,pop,66
Meghan Trainor,FOOLISH,post-teen pop,66
Meghan Trainor,FOOLISH,r&b,66
Yandel,Tequila,latin,55
Yandel,Tequila,latin hip hop,55
Yandel,Tequila,latin pop,55
Yandel,Tequila,pop,55
Yandel,Tequila,reggaeton,55
Yandel,Tequila,reggaeton flow,55
Yandel,Tequila,tropical,55
Kupla,Afloat,chillhop,64
Kupla,Afloat,lo-fi beats,64
O.A.R.,Miss You All The Time,jam band,60
O.A.R.,Miss You All The Time,neo mellow,60
O.A.R.,Miss You All The Time,pop rock,60
O.A.R.,Miss You All The Time,post-grunge,60
Anitta,Onda diferente (feat. Papatinho),baile pop,49
Anitta,Onda diferente (feat. Papatinho),funk carioca,49
Anitta,Onda diferente (feat. Papatinho),funk das antigas,49
Yandel,Coraje,latin,55
Yandel,Coraje,latin hip hop,55
Yandel,Coraje,latin pop,55
Yandel,Coraje,pop,55
Yandel,Coraje,reggaeton,55
Yandel,Coraje,reggaeton flow,55
Yandel,Coraje,tropical,55
George Strait,God And Country Music,contemporary country,59
George Strait,God And Country Music,country,59
George Strait,God And Country Music,country road,59
Mustard,Pure Water (with Migos),cali rap,60
Mustard,Pure Water (with Migos),hip hop,60
Mustard,Pure Water (with Migos),pop,60
Mustard,Pure Water (with Migos),pop rap,60
Mustard,Pure Water (with Migos),rap,60
Mustard,Pure Water (with Migos),southern hip hop,60
Mustard,Pure Water (with Migos),trap music,60
Yandel,Sola Solita,latin,55
Yandel,Sola Solita,latin hip hop,55
Yandel,Sola Solita,latin pop,55
Yandel,Sola Solita,pop,55
Yandel,Sola Solita,reggaeton,55
Yandel,Sola Solita,reggaeton flow,55
Yandel,Sola Solita,tropical,55
Saweetie,Dipped In Ice,cali rap,56
Saweetie,Dipped In Ice,deep pop r&b,56
Saweetie,Dipped In Ice,hip pop,56
Saweetie,Dipped In Ice,pop,56
Saweetie,Dipped In Ice,r&b,56
Saweetie,Dipped In Ice,trap queen,56
Anitta,Rosa,baile pop,48
Anitta,Rosa,funk carioca,48
Anitta,Rosa,funk das antigas,48
Elevation Worship,Won't Stop Now (Paradoxology),anthem worship,0
Elevation Worship,Won't Stop Now (Paradoxology),ccm,0
Elevation Worship,Won't Stop Now (Paradoxology),christian music,0
Elevation Worship,Won't Stop Now (Paradoxology),world worship,0
Elevation Worship,Won't Stop Now (Paradoxology),worship,0
Elevation Worship,Mighty God (Another Hallelujah) [Paradoxology],anthem worship,0
Elevation Worship,Mighty God (Another Hallelujah) [Paradoxology],ccm,0
Elevation Worship,Mighty God (Another Hallelujah) [Paradoxology],christian music,0
Elevation Worship,Mighty God (Another Hallelujah) [Paradoxology],world worship,0
Elevation Worship,Mighty God (Another Hallelujah) [Paradoxology],worship,0
Elevation Worship,With You (Paradoxology),anthem worship,0
Elevation Worship,With You (Paradoxology),ccm,0
Elevation Worship,With You (Paradoxology),christian music,0
Elevation Worship,With You (Paradoxology),world worship,0
Elevation Worship,With You (Paradoxology),worship,0
Elevation Worship,Paradoxology,anthem worship,0
Elevation Worship,Paradoxology,ccm,0
Elevation Worship,Paradoxology,christian music,0
Elevation Worship,Paradoxology,world worship,0
Elevation Worship,Paradoxology,worship,0
Elevation Worship,Worthy (Paradoxology),anthem worship,0
Elevation Worship,Worthy (Paradoxology),ccm,0
Elevation Worship,Worthy (Paradoxology),christian music,0
Elevation Worship,Worthy (Paradoxology),world worship,0
Elevation Worship,Worthy (Paradoxology),worship,0
Elevation Worship,Echo (Paradoxology),anthem worship,0
Elevation Worship,Echo (Paradoxology),ccm,0
Elevation Worship,Echo (Paradoxology),christian music,0
Elevation Worship,Echo (Paradoxology),world worship,0
Elevation Worship,Echo (Paradoxology),worship,0
Elevation Worship,Here Again (Paradoxology),anthem worship,0
Elevation Worship,Here Again (Paradoxology),ccm,0
Elevation Worship,Here Again (Paradoxology),christian music,0
Elevation Worship,Here Again (Paradoxology),world worship,0
Elevation Worship,Here Again (Paradoxology),worship,0
Elevation Worship,Hallelujah Here Below (Paradoxology) (feat. Steffany Gretzinger),anthem worship,0
Elevation Worship,Hallelujah Here Below (Paradoxology) (feat. Steffany Gretzinger),ccm,0
Elevation Worship,Hallelujah Here Below (Paradoxology) (feat. Steffany Gretzinger),christian music,0
Elevation Worship,Hallelujah Here Below (Paradoxology) (feat. Steffany Gretzinger),world worship,0
Elevation Worship,Hallelujah Here Below (Paradoxology) (feat. Steffany Gretzinger),worship,0
Elevation Worship,Faithful (Paradoxology),anthem worship,0
Elevation Worship,Faithful (Paradoxology),ccm,0
Elevation Worship,Faithful (Paradoxology),christian music,0
Elevation Worship,Faithful (Paradoxology),world worship,0
Elevation Worship,Faithful (Paradoxology),worship,0
Wallows,Treacherous Doctor,modern rock,61
HONNE,Crying Over You ◐ (feat. RM & BEKA),vapor soul,67
Quadeca,Ego Death,meme rap,62
Quadeca,Ego Death,vapor trap,62
Dean Lewis,7 Minutes,australian pop,68
Dean Lewis,7 Minutes,pop,68
George Strait,Two More Wishes,contemporary country,58
George Strait,Two More Wishes,country,58
George Strait,Two More Wishes,country road,58
Luke Combs,Beautiful Crazy - Acoustic,contemporary country,60
Luke Combs,Beautiful Crazy - Acoustic,country road,60
Becky Hill,I Could Get Used To This,pop house,68
Sam Fender,Hypersonic Missiles,indie anthem-folk,68
Sam Fender,Hypersonic Missiles,modern rock,68
Sam Fender,Hypersonic Missiles,north east england indie,68
YNW Melly,Control Me,rap,59
YNW Melly,Control Me,trap music,59
Bassnectar,Illusion (feat. Born I),bass trap,57
Bassnectar,Illusion (feat. Born I),breakbeat,57
Bassnectar,Illusion (feat. Born I),brostep,57
Bassnectar,Illusion (feat. Born I),edm,57
Bassnectar,Illusion (feat. Born I),electro house,57
Bassnectar,Illusion (feat. Born I),electronic trap,57
Bassnectar,Illusion (feat. Born I),glitch hop,57
Chris Burton,Love Letters,danish pop,69
Yandel,Una Señal,latin,54
Yandel,Una Señal,latin hip hop,54
Yandel,Una Señal,latin pop,54
Yandel,Una Señal,pop,54
Yandel,Una Señal,reggaeton,54
Yandel,Una Señal,reggaeton flow,54
Yandel,Una Señal,tropical,54
Wallows,Ice Cold Pool,modern rock,60
KEY,I Wanna Be,k-pop,68
KEY,I Wanna Be,korean pop,68
Judah & the Lion,7000x,banjo,58
Judah & the Lion,7000x,indiecoustica,58
Judah & the Lion,7000x,modern rock,58
Judah & the Lion,7000x,stomp and holler,58
Becky G,Green Light Go,latin viral pop,66
Becky G,Green Light Go,pop,66
Becky G,Green Light Go,reggaeton,66
Anitta,Sin miedo,baile pop,48
Anitta,Sin miedo,funk carioca,48
Anitta,Sin miedo,funk das antigas,48
Night Lovell,MARY JANE,canadian hip hop,65
Night Lovell,MARY JANE,dark trap,65
Night Lovell,MARY JANE,emo rap,65
Night Lovell,MARY JANE,underground hip hop,65
dodie,She,pop,63
Maddie & Tae,Tourist In This Town,contemporary country,60
Maddie & Tae,Tourist In This Town,country,60
Maddie & Tae,Tourist In This Town,country pop,60
Social Club Misfits,Everytime,ccm,61
Social Club Misfits,Everytime,christian hip hop,61
Social Club Misfits,Everytime,christian trap,61
Social Club Misfits,Everytime,miami hip hop,61
Social Club Misfits,Everytime,rap cristiano,61
Shy Glizzy,Volcano,dmv rap,59
Shy Glizzy,Volcano,drill,59
Shy Glizzy,Volcano,rap,59
Shy Glizzy,Volcano,southern hip hop,59
Shy Glizzy,Volcano,trap music,59
Shy Glizzy,Volcano,vapor trap,59
Lil Pump,Nu Uh,emo rap,65
Lil Pump,Nu Uh,miami hip hop,65
Lil Pump,Nu Uh,rap,65
Lil Pump,Nu Uh,trap music,65
Yandel,Mia Mia,latin,54
Yandel,Mia Mia,latin hip hop,54
Yandel,Mia Mia,latin pop,54
Yandel,Mia Mia,pop,54
Yandel,Mia Mia,reggaeton,54
Yandel,Mia Mia,reggaeton flow,54
Yandel,Mia Mia,tropical,54
Los Hijos De Garcia,Moreno 80,corrido,60
Los Hijos De Garcia,Moreno 80,regional mexican pop,60
Higher Brothers,One Punch Man (feat. Ski Mask The Slump God & Denzel Curry),chinese hip hop,62
Higher Brothers,One Punch Man (feat. Ski Mask The Slump God & Denzel Curry),underground hip hop,62
Flume,Wormhole,australian dance,63
Flume,Wormhole,australian electropop,63
Flume,Wormhole,australian indie,63
Flume,Wormhole,downtempo,63
Flume,Wormhole,edm,63
Flume,Wormhole,pop,63
Yandel,Pom Pom,latin,53
Yandel,Pom Pom,latin hip hop,53
Yandel,Pom Pom,latin pop,53
Yandel,Pom Pom,pop,53
Yandel,Pom Pom,reggaeton,53
Yandel,Pom Pom,reggaeton flow,53
Yandel,Pom Pom,tropical,53
Des Rocs,Dead Ringer,modern alternative rock,62
Des Rocs,Dead Ringer,modern rock,62
Sharon Van Etten,Seventeen,art pop,63
Sharon Van Etten,Seventeen,chamber pop,63
Sharon Van Etten,Seventeen,chamber psych,63
Sharon Van Etten,Seventeen,dream pop,63
Sharon Van Etten,Seventeen,electropop,63
Sharon Van Etten,Seventeen,folk-pop,63
Sharon Van Etten,Seventeen,freak folk,63
Sharon Van Etten,Seventeen,indie folk,63
Sharon Van Etten,Seventeen,indie pop,63
Sharon Van Etten,Seventeen,indie rock,63
Sharon Van Etten,Seventeen,melancholia,63
Sharon Van Etten,Seventeen,modern rock,63
Sharon Van Etten,Seventeen,new americana,63
Sharon Van Etten,Seventeen,new jersey indie,63
Sharon Van Etten,Seventeen,slow core,63
Sharon Van Etten,Seventeen,stomp and holler,63
Yandel,Una Vez Mas,latin,52
Yandel,Una Vez Mas,latin hip hop,52
Yandel,Una Vez Mas,latin pop,52
Yandel,Una Vez Mas,pop,52
Yandel,Una Vez Mas,reggaeton,52
Yandel,Una Vez Mas,reggaeton flow,52
Yandel,Una Vez Mas,tropical,52
Des Rocs,Outta My Mind,modern alternative rock,64
Des Rocs,Outta My Mind,modern rock,64
Boosie Badazz,Ball,deep southern trap,49
Boosie Badazz,Ball,dirty south rap,49
Boosie Badazz,Ball,gangster rap,49
Boosie Badazz,Ball,hip hop,49
Boosie Badazz,Ball,pop rap,49
Boosie Badazz,Ball,rap,49
Boosie Badazz,Ball,southern hip hop,49
Boosie Badazz,Ball,trap music,49
Saweetie,Trick,cali rap,55
Saweetie,Trick,deep pop r&b,55
Saweetie,Trick,hip pop,55
Saweetie,Trick,pop,55
Saweetie,Trick,r&b,55
Saweetie,Trick,trap queen,55
Badflower,Ghost,modern alternative rock,60
Badflower,Ghost,modern rock,60
Better Oblivion Community Center,Didn't Know What I Was in For,art pop,60
Better Oblivion Community Center,Didn't Know What I Was in For,chamber pop,60
Better Oblivion Community Center,Didn't Know What I Was in For,folk-pop,60
Better Oblivion Community Center,Didn't Know What I Was in For,indie folk,60
Better Oblivion Community Center,Didn't Know What I Was in For,indie pop,60
Better Oblivion Community Center,Didn't Know What I Was in For,indie rock,60
Better Oblivion Community Center,Didn't Know What I Was in For,modern rock,60
Better Oblivion Community Center,Didn't Know What I Was in For,new americana,60
Better Oblivion Community Center,Didn't Know What I Was in For,stomp and holler,60
Marvin Gaye,I Wish It Would Rain - Stereo,classic soul,0
Marvin Gaye,I Wish It Would Rain - Stereo,funk,0
Marvin Gaye,I Wish It Would Rain - Stereo,motown,0
Marvin Gaye,I Wish It Would Rain - Stereo,northern soul,0
Marvin Gaye,I Wish It Would Rain - Stereo,quiet storm,0
Marvin Gaye,I Wish It Would Rain - Stereo,soul,0
Marvin Gaye,Cloud Nine,classic soul,0
Marvin Gaye,Cloud Nine,funk,0
Marvin Gaye,Cloud Nine,motown,0
Marvin Gaye,Cloud Nine,northern soul,0
Marvin Gaye,Cloud Nine,quiet storm,0
Marvin Gaye,Cloud Nine,soul,0
Marvin Gaye,How Sweet It Is (To Be Loved By You),classic soul,0
Marvin Gaye,How Sweet It Is (To Be Loved By You),funk,0
Marvin Gaye,How Sweet It Is (To Be Loved By You),motown,0
Marvin Gaye,How Sweet It Is (To Be Loved By You),northern soul,0
Marvin Gaye,How Sweet It Is (To Be Loved By You),quiet storm,0
Marvin Gaye,How Sweet It Is (To Be Loved By You),soul,0
James TW,Big Picture,dance pop,61
James TW,Big Picture,indie cafe pop,61
James TW,Big Picture,neo mellow,61
James TW,Big Picture,pop,61
James TW,Big Picture,post-teen pop,61
James TW,Big Picture,uk pop,61
James TW,Big Picture,viral pop,61
Mark Ronson,Nothing Breaks Like a Heart - Don Diablo Remix,dance pop,71
Mark Ronson,Nothing Breaks Like a Heart - Don Diablo Remix,pop,71
Witt Lowry,GHOST,indie pop rap,62
Yoke Lore,Chin Up,electropop,59
Yoke Lore,Chin Up,indie folk,59
Yoke Lore,Chin Up,indie pop,59
Yoke Lore,Chin Up,indie poptimism,59
Yoke Lore,Chin Up,indie psych-rock,59
Yoke Lore,Chin Up,indietronica,59
Yoke Lore,Chin Up,modern rock,59
Yoke Lore,Chin Up,stomp and holler,59
Yoke Lore,Chin Up,vapor soul,59
DDG,Lil Baby,vapor trap,59
Yandel,No Se Olvida,latin,51
Yandel,No Se Olvida,latin hip hop,51
Yandel,No Se Olvida,latin pop,51
Yandel,No Se Olvida,pop,51
Yandel,No Se Olvida,reggaeton,51
Yandel,No Se Olvida,reggaeton flow,51
Yandel,No Se Olvida,tropical,51
Flume,Upgrade,australian dance,63
Flume,Upgrade,australian electropop,63
Flume,Upgrade,australian indie,63
Flume,Upgrade,downtempo,63
Flume,Upgrade,edm,63
Flume,Upgrade,pop,63
Anitta,Atención,baile pop,47
Anitta,Atención,funk carioca,47
Anitta,Atención,funk das antigas,47
Plies,Drip 4 Sale,deep southern trap,58
Plies,Drip 4 Sale,dirty south rap,58
Plies,Drip 4 Sale,gangster rap,58
Plies,Drip 4 Sale,hip hop,58
Plies,Drip 4 Sale,miami hip hop,58
Plies,Drip 4 Sale,pop rap,58
Plies,Drip 4 Sale,r&b,58
Plies,Drip 4 Sale,rap,58
Plies,Drip 4 Sale,southern hip hop,58
Plies,Drip 4 Sale,trap music,58
Plies,Drip 4 Sale,urban contemporary,58
Florida Georgia Line,Y’all Boys,contemporary country,60
Florida Georgia Line,Y’all Boys,country,60
Florida Georgia Line,Y’all Boys,country pop,60
Florida Georgia Line,Y’all Boys,country road,60
Florida Georgia Line,Y’all Boys,modern country rock,60
Foals,In Degrees,garage rock,69
Foals,In Degrees,indie rock,69
Foals,In Degrees,indietronica,69
Foals,In Degrees,modern rock,69
Foals,In Degrees,new rave,69
Foals,In Degrees,oxford indie,69
Foals,In Degrees,rock,69
Wiz Khalifa,The Life,hip hop,61
Wiz Khalifa,The Life,pittsburgh rap,61
Wiz Khalifa,The Life,pop,61
Wiz Khalifa,The Life,pop rap,61
Wiz Khalifa,The Life,rap,61
Wiz Khalifa,The Life,southern hip hop,61
Wiz Khalifa,The Life,trap music,61
Yandel,No Se,latin,51
Yandel,No Se,latin hip hop,51
Yandel,No Se,latin pop,51
Yandel,No Se,pop,51
Yandel,No Se,reggaeton,51
Yandel,No Se,reggaeton flow,51
Yandel,No Se,tropical,51
Simple Creatures,Adrenaline,pop punk,62
Yoste,Chihiro,electropop,62
Yoste,Chihiro,vapor soul,62
Jess Glynne,No One - Acoustic,dance pop,53
Jess Glynne,No One - Acoustic,pop,53
Jess Glynne,No One - Acoustic,post-teen pop,53
Jess Glynne,No One - Acoustic,tropical house,53
Jess Glynne,No One - Acoustic,uk pop,53
San Holo,Lead Me Back,bass trap,62
San Holo,Lead Me Back,edm,62
San Holo,Lead Me Back,electronic trap,62
San Holo,Lead Me Back,pop,62
San Holo,Lead Me Back,pop edm,62
San Holo,Lead Me Back,vapor twitch,62
Logic,Confessions of a Dangerous Mind,conscious hip hop,58
Logic,Confessions of a Dangerous Mind,dmv rap,58
Logic,Confessions of a Dangerous Mind,hip hop,58
Logic,Confessions of a Dangerous Mind,pop rap,58
Logic,Confessions of a Dangerous Mind,rap,58
Lil Keed,Move It (feat. Offset),atl trap,60
Lil Keed,Move It (feat. Offset),trap music,60
Lil Keed,Move It (feat. Offset),vapor trap,60
Lil Pump,Too Much Ice (feat. Quavo),emo rap,64
Lil Pump,Too Much Ice (feat. Quavo),miami hip hop,64
Lil Pump,Too Much Ice (feat. Quavo),rap,64
Lil Pump,Too Much Ice (feat. Quavo),trap music,64
DREAMCATCHER,PIRI,k-pop,68
Jai Wolf,Lose My Mind (feat. Mr Gabriel),edm,60
Jai Wolf,Lose My Mind (feat. Mr Gabriel),electropop,60
Jai Wolf,Lose My Mind (feat. Mr Gabriel),indie poptimism,60
Jai Wolf,Lose My Mind (feat. Mr Gabriel),indietronica,60
Jai Wolf,Lose My Mind (feat. Mr Gabriel),pop edm,60
Jai Wolf,Lose My Mind (feat. Mr Gabriel),vapor soul,60
Jai Wolf,Lose My Mind (feat. Mr Gabriel),vapor twitch,60
Frédéric Chopin,"Piano Sonata No. 3 in B Minor, Op. 58: III. Largo (Live)",classical,0
Frédéric Chopin,"Piano Sonata No. 3 in B Minor, Op. 58: III. Largo (Live)",early romantic era,0
Frédéric Chopin,"Piano Sonata No. 3 in B Minor, Op. 58: III. Largo (Live)",polish classical,0
Frédéric Chopin,"Cello Sonata in G Minor, Op. 65: III. Largo",classical,0
Frédéric Chopin,"Cello Sonata in G Minor, Op. 65: III. Largo",early romantic era,0
Frédéric Chopin,"Cello Sonata in G Minor, Op. 65: III. Largo",polish classical,0
Frédéric Chopin,"Nocturnes, Op. 27: No. 2, Lento sostenuto in D-Flat Major",classical,0
Frédéric Chopin,"Nocturnes, Op. 27: No. 2, Lento sostenuto in D-Flat Major",early romantic era,0
Frédéric Chopin,"Nocturnes, Op. 27: No. 2, Lento sostenuto in D-Flat Major",polish classical,0
Frédéric Chopin,"Piano Concerto No. 2 in F Minor, Op. 21: II. Larghetto",classical,0
Frédéric Chopin,"Piano Concerto No. 2 in F Minor, Op. 21: II. Larghetto",early romantic era,0
Frédéric Chopin,"Piano Concerto No. 2 in F Minor, Op. 21: II. Larghetto",polish classical,0
Frédéric Chopin,"Études, Op. 10: No. 6, Étude in E-Flat Minor ""Lament""",classical,0
Frédéric Chopin,"Études, Op. 10: No. 6, Étude in E-Flat Minor ""Lament""",early romantic era,0
Frédéric Chopin,"Études, Op. 10: No. 6, Étude in E-Flat Minor ""Lament""",polish classical,0
Frédéric Chopin,"Nocturne in C-Sharp Minor, B. 49 (Lento con gran espressione)",classical,0
Frédéric Chopin,"Nocturne in C-Sharp Minor, B. 49 (Lento con gran espressione)",early romantic era,0
Frédéric Chopin,"Nocturne in C-Sharp Minor, B. 49 (Lento con gran espressione)",polish classical,0
Frédéric Chopin,"Nocturnes, Op. 27: No. 2, Lento sostenuto in D-Flat Major",classical,0
Frédéric Chopin,"Nocturnes, Op. 27: No. 2, Lento sostenuto in D-Flat Major",early romantic era,0
Frédéric Chopin,"Nocturnes, Op. 27: No. 2, Lento sostenuto in D-Flat Major",polish classical,0
Frédéric Chopin,"夜想曲 第 20番 嬰ハ短調, (遺作) レント・コン・グラン・エスプレッシオーネ",classical,0
Frédéric Chopin,"夜想曲 第 20番 嬰ハ短調, (遺作) レント・コン・グラン・エスプレッシオーネ",early romantic era,0
Frédéric Chopin,"夜想曲 第 20番 嬰ハ短調, (遺作) レント・コン・グラン・エスプレッシオーネ",polish classical,0
Frédéric Chopin,"Nocturnes, Op. 9: No. 2, Andante in E-Flat Major",classical,0
Frédéric Chopin,"Nocturnes, Op. 9: No. 2, Andante in E-Flat Major",early romantic era,0
Frédéric Chopin,"Nocturnes, Op. 9: No. 2, Andante in E-Flat Major",polish classical,0
Frédéric Chopin,"Waltzes, Op. 64: No. 1, Molto vivace in D-Flat Major ""Minute Waltz""",classical,0
Frédéric Chopin,"Waltzes, Op. 64: No. 1, Molto vivace in D-Flat Major ""Minute Waltz""",early romantic era,0
Frédéric Chopin,"Waltzes, Op. 64: No. 1, Molto vivace in D-Flat Major ""Minute Waltz""",polish classical,0
Frédéric Chopin,"Préludes, Op. 28: No. 15, Sostenuto in D-Flat Major ""Raindrops""",classical,0
Frédéric Chopin,"Préludes, Op. 28: No. 15, Sostenuto in D-Flat Major ""Raindrops""",early romantic era,0
Frédéric Chopin,"Préludes, Op. 28: No. 15, Sostenuto in D-Flat Major ""Raindrops""",polish classical,0
Frédéric Chopin,"Préludes, Op. 28: No. 15, Sostenuto in D-Flat Major ""Raindrops""",classical,0
Frédéric Chopin,"Préludes, Op. 28: No. 15, Sostenuto in D-Flat Major ""Raindrops""",early romantic era,0
Frédéric Chopin,"Préludes, Op. 28: No. 15, Sostenuto in D-Flat Major ""Raindrops""",polish classical,0
Frédéric Chopin,"Nocturnes, Op. 15: No. 1, Andante cantabile in F Major",classical,0
Frédéric Chopin,"Nocturnes, Op. 15: No. 1, Andante cantabile in F Major",early romantic era,0
Frédéric Chopin,"Nocturnes, Op. 15: No. 1, Andante cantabile in F Major",polish classical,0
